VSB	ID	VGB
7.00161e-01	1.92768e-03	5.00133e+00
7.10146e-01	1.90088e-03	5.00132e+00
7.20131e-01	1.87417e-03	5.00133e+00
7.30157e-01	1.84769e-03	5.00132e+00
7.40142e-01	1.82133e-03	5.00136e+00
7.50127e-01	1.79520e-03	5.00135e+00
7.60157e-01	1.76915e-03	5.00137e+00
7.70145e-01	1.74317e-03	5.00137e+00
7.80170e-01	1.71742e-03	5.00135e+00
7.90155e-01	1.69188e-03	5.00135e+00
8.00144e-01	1.66653e-03	5.00136e+00
8.10164e-01	1.64116e-03	5.00135e+00
8.20152e-01	1.61611e-03	5.00136e+00
8.30145e-01	1.59114e-03	5.00135e+00
8.40169e-01	1.56631e-03	5.00136e+00
8.50155e-01	1.54171e-03	5.00135e+00
8.60146e-01	1.51722e-03	5.00135e+00
8.70169e-01	1.49294e-03	5.00138e+00
8.80153e-01	1.46884e-03	5.00135e+00
8.90139e-01	1.44489e-03	5.00137e+00
9.00163e-01	1.42093e-03	5.00135e+00
9.10155e-01	1.39729e-03	5.00137e+00
9.20140e-01	1.37393e-03	5.00135e+00
9.30165e-01	1.35041e-03	5.00137e+00
9.40156e-01	1.32728e-03	5.00136e+00
9.50148e-01	1.30434e-03	5.00138e+00
9.60170e-01	1.28142e-03	5.00137e+00
9.70162e-01	1.25887e-03	5.00135e+00
9.80150e-01	1.23643e-03	5.00137e+00
9.90169e-01	1.21409e-03	5.00139e+00
1.00016e+00	1.19198e-03	5.00136e+00
1.01015e+00	1.16997e-03	5.00135e+00
1.02017e+00	1.14819e-03	5.00136e+00
1.03015e+00	1.12658e-03	5.00139e+00
1.04017e+00	1.10504e-03	5.00137e+00
1.05016e+00	1.08385e-03	5.00136e+00
1.06015e+00	1.06275e-03	5.00136e+00
1.07018e+00	1.04164e-03	5.00134e+00
1.08016e+00	1.02107e-03	5.00135e+00
1.09015e+00	1.00059e-03	5.00137e+00
1.10018e+00	9.79557e-04	5.00134e+00
1.11017e+00	9.59378e-04	5.00134e+00
1.12016e+00	9.39409e-04	5.00136e+00
1.13018e+00	9.19566e-04	5.00136e+00
1.14017e+00	8.99950e-04	5.00135e+00
1.15016e+00	8.80481e-04	5.00134e+00
1.16018e+00	8.61142e-04	5.00136e+00
1.17016e+00	8.42058e-04	5.00134e+00
1.18015e+00	8.23204e-04	5.00136e+00
1.19017e+00	8.04433e-04	5.00136e+00
1.20016e+00	7.85959e-04	5.00138e+00
1.21015e+00	7.67561e-04	5.00135e+00
1.22017e+00	7.49419e-04	5.00136e+00
1.23016e+00	7.31441e-04	5.00137e+00
1.24014e+00	7.13682e-04	5.00138e+00
1.25017e+00	6.96066e-04	5.00136e+00
1.26016e+00	6.78680e-04	5.00137e+00
1.27014e+00	6.61518e-04	5.00135e+00
1.28017e+00	6.44541e-04	5.00137e+00
1.29015e+00	6.27748e-04	5.00137e+00
1.30017e+00	6.11125e-04	5.00136e+00
1.31016e+00	5.94721e-04	5.00138e+00
1.32015e+00	5.78616e-04	5.00137e+00
1.33017e+00	5.62525e-04	5.00137e+00
1.34016e+00	5.46783e-04	5.00137e+00
1.35015e+00	5.31208e-04	5.00139e+00
1.36017e+00	5.15753e-04	5.00139e+00
1.37016e+00	5.00635e-04	5.00138e+00
1.38014e+00	4.85703e-04	5.00138e+00
1.39016e+00	4.70932e-04	5.00138e+00
1.40015e+00	4.56391e-04	5.00139e+00
1.41014e+00	4.42085e-04	5.00141e+00
1.42016e+00	4.27936e-04	5.00143e+00
1.43016e+00	4.14022e-04	5.00143e+00
1.44014e+00	4.00384e-04	5.00143e+00
1.45016e+00	3.86853e-04	5.00142e+00
1.46015e+00	3.73563e-04	5.00142e+00
1.47013e+00	3.60544e-04	5.00145e+00
1.48016e+00	3.47685e-04	5.00143e+00
1.49015e+00	3.35082e-04	5.00143e+00
1.50013e+00	3.22707e-04	5.00141e+00
1.51016e+00	3.10480e-04	5.00146e+00
1.52014e+00	2.98572e-04	5.00145e+00
1.53017e+00	2.86810e-04	5.00144e+00
1.54016e+00	2.75313e-04	5.00143e+00
1.55014e+00	2.64052e-04	5.00143e+00
1.56017e+00	2.52991e-04	5.00146e+00
1.57015e+00	2.42148e-04	5.00147e+00
1.58014e+00	2.31543e-04	5.00146e+00
1.59016e+00	2.21164e-04	5.00143e+00
1.60015e+00	2.11036e-04	5.00143e+00
1.61014e+00	2.01187e-04	5.00144e+00
1.62016e+00	1.91496e-04	5.00145e+00
1.63014e+00	1.82083e-04	5.00143e+00
1.64013e+00	1.72903e-04	5.00142e+00
1.65015e+00	1.63916e-04	5.00145e+00
1.66014e+00	1.55208e-04	5.00144e+00
1.67013e+00	1.46781e-04	5.00144e+00
1.68015e+00	1.38509e-04	5.00147e+00
1.69013e+00	1.30531e-04	5.00144e+00
1.70012e+00	1.22795e-04	5.00147e+00
1.71014e+00	1.15265e-04	5.00145e+00
1.72013e+00	1.07978e-04	5.00145e+00
1.73011e+00	1.01002e-04	5.00146e+00
1.74014e+00	9.41844e-05	5.00143e+00
1.75013e+00	8.76823e-05	5.00143e+00
1.76011e+00	8.13971e-05	5.00144e+00
1.77013e+00	7.53414e-05	5.00145e+00
1.78012e+00	6.95772e-05	5.00144e+00
1.79014e+00	6.40307e-05	5.00142e+00
1.80012e+00	5.87438e-05	5.00142e+00
1.81011e+00	5.37174e-05	5.00143e+00
1.82013e+00	4.89207e-05	5.00141e+00
1.83011e+00	4.43991e-05	5.00141e+00
1.84010e+00	4.01072e-05	5.00140e+00
1.85012e+00	3.60451e-05	5.00140e+00
1.86011e+00	3.22613e-05	5.00141e+00
1.87009e+00	2.87171e-05	5.00142e+00
1.88012e+00	2.54081e-05	5.00142e+00
1.89010e+00	2.23488e-05	5.00138e+00
1.90008e+00	1.95259e-05	5.00138e+00
1.91011e+00	1.69208e-05	5.00137e+00
1.92009e+00	1.45599e-05	5.00137e+00
1.93008e+00	1.24186e-05	5.00138e+00
1.94011e+00	1.04987e-05	5.00138e+00
1.95009e+00	8.79324e-06	5.00137e+00
1.96008e+00	7.28127e-06	5.00137e+00
1.97010e+00	5.95915e-06	5.00138e+00
1.98008e+00	4.82930e-06	5.00138e+00
1.99007e+00	3.85942e-06	5.00138e+00
2.00009e+00	3.04606e-06	5.00137e+00
2.01124e+00	2.34040e-06	5.00139e+00
2.02149e+00	1.78608e-06	5.00139e+00
2.03144e+00	1.35797e-06	5.00136e+00
2.04139e+00	1.01845e-06	5.00137e+00
2.05129e+00	7.56390e-07	5.00139e+00
2.06131e+00	5.55066e-07	5.00136e+00
2.07155e+00	3.99908e-07	5.00138e+00
2.08147e+00	2.87964e-07	5.00135e+00
2.09137e+00	2.06147e-07	5.00135e+00
2.10132e+00	1.46557e-07	5.00134e+00
2.11125e+00	1.03576e-07	5.00134e+00
2.12147e+00	7.21354e-08	5.00137e+00
2.13142e+00	5.04841e-08	5.00137e+00
2.14137e+00	3.53101e-08	5.00139e+00
2.15132e+00	2.45778e-08	5.00138e+00
2.16125e+00	1.70827e-08	5.00139e+00
2.17148e+00	1.17077e-08	5.00139e+00
2.18144e+00	8.11456e-09	5.00136e+00
2.19140e+00	5.60496e-09	5.00131e+00
2.20134e+00	3.87040e-09	5.00135e+00
2.21125e+00	2.66498e-09	5.00132e+00
2.22152e+00	1.81457e-09	5.00135e+00
2.23142e+00	1.25130e-09	5.00137e+00
2.24140e+00	8.66037e-10	5.00139e+00
2.25131e+00	5.96909e-10	5.00146e+00
2.26120e+00	4.09712e-10	5.00141e+00
2.27151e+00	2.78771e-10	5.00149e+00
2.28140e+00	1.92012e-10	5.00144e+00
2.29131e+00	1.32154e-10	5.00140e+00
2.30123e+00	9.12068e-11	5.00141e+00
2.31118e+00	6.29220e-11	5.00146e+00
2.32153e+00	4.30299e-11	5.00145e+00
2.33145e+00	2.99522e-11	5.00148e+00
2.34136e+00	2.09851e-11	5.00145e+00
2.35127e+00	1.47881e-11	5.00145e+00
2.36120e+00	1.06150e-11	5.00145e+00
2.37147e+00	7.60937e-12	5.00145e+00
2.38144e+00	5.67472e-12	5.00143e+00
2.39132e+00	4.34196e-12	5.00140e+00
2.40130e+00	3.40378e-12	5.00143e+00
2.41118e+00	2.81441e-12	5.00146e+00
2.42142e+00	2.35200e-12	5.00143e+00
2.43140e+00	2.04968e-12	5.00142e+00
2.44138e+00	1.84774e-12	5.00143e+00
2.45130e+00	1.70243e-12	5.00139e+00
2.46122e+00	1.61934e-12	5.00145e+00
2.47118e+00	1.53673e-12	5.00147e+00
2.48144e+00	1.50478e-12	5.00146e+00
2.49137e+00	1.45078e-12	5.00143e+00
2.50140e+00	1.43111e-12	5.00142e+00
2.51129e+00	1.40333e-12	5.00143e+00
2.52120e+00	1.39320e-12	5.00154e+00
2.53145e+00	1.35672e-12	5.00150e+00
2.54139e+00	1.35803e-12	5.00148e+00
2.55134e+00	1.34742e-12	5.00155e+00
2.56128e+00	1.33324e-12	5.00151e+00
2.57119e+00	1.32358e-12	5.00151e+00
2.58147e+00	1.30892e-12	5.00147e+00
2.59139e+00	1.30951e-12	5.00151e+00
2.60129e+00	1.31464e-12	5.00153e+00
2.61126e+00	1.29700e-12	5.00151e+00
2.62124e+00	1.27995e-12	5.00154e+00
2.63146e+00	1.25480e-12	5.00148e+00
2.64136e+00	1.24335e-12	5.00144e+00
2.65134e+00	1.24383e-12	5.00144e+00
2.66130e+00	1.25325e-12	5.00149e+00
2.67119e+00	1.23358e-12	5.00145e+00
2.68144e+00	1.21748e-12	5.00144e+00
2.69138e+00	1.23763e-12	5.00146e+00
2.70136e+00	1.23978e-12	5.00144e+00
2.71123e+00	1.23370e-12	5.00145e+00
2.72117e+00	1.18637e-12	5.00150e+00
2.73146e+00	1.19841e-12	5.00147e+00
2.74141e+00	1.18542e-12	5.00145e+00
2.75135e+00	1.18136e-12	5.00143e+00
2.76119e+00	1.18279e-12	5.00147e+00
2.77110e+00	1.14310e-12	5.00147e+00
2.78139e+00	1.15478e-12	5.00144e+00
2.79140e+00	1.13380e-12	5.00147e+00
2.80134e+00	1.14703e-12	5.00146e+00
2.81128e+00	1.11175e-12	5.00148e+00
2.82133e+00	1.11997e-12	5.00145e+00
2.83150e+00	1.08826e-12	5.00144e+00
2.84138e+00	1.10686e-12	5.00146e+00
2.85129e+00	1.07038e-12	5.00148e+00
2.86128e+00	1.05762e-12	5.00146e+00
2.87127e+00	1.06001e-12	5.00150e+00
2.88152e+00	1.05906e-12	5.00151e+00
2.89142e+00	1.03927e-12	5.00150e+00
2.90139e+00	1.06263e-12	5.00151e+00
2.91131e+00	1.04284e-12	5.00149e+00
2.92122e+00	1.04344e-12	5.00151e+00
2.93146e+00	1.01364e-12	5.00149e+00
2.94145e+00	1.02198e-12	5.00147e+00
2.95142e+00	1.03390e-12	5.00147e+00
2.96137e+00	1.00362e-12	5.00146e+00
2.97129e+00	1.01066e-12	5.00148e+00
2.98153e+00	9.83834e-13	5.00146e+00
2.99143e+00	9.92775e-13	5.00151e+00
3.00141e+00	9.49621e-13	5.00150e+00
